No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
470;830126395;Américas Business Process Services S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8220 - Actividades de centros de llamadas (Call center);SERVICIOS;1690646850;-39220170;712770880;;393236710;1667788940;-47550590;709390580;$ 275743650;433646930;NIIF PLENAS-GRUPO 1
471;890110964;ALIMENTOS DEL VALLE SA;SUPERSOCIEDADES;Costa Pacífica;CAUCA;CALOTO-CAUCA;C1040 - Elaboración de productos lácteos;MANUFACTURA;1901814510;20405640;965104280;428705650;536398630;1706135450;9591410;849851100;$ 307949490;541901610;NIIF PYMES-GRUPO 2
472;830060331;"KOMATSU COLOMBIA S.A.S. 
KOMATSU COLOMBIA S.A.S.";SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;SOLEDAD-ATLANTICO;C3312 - Mantenimiento y reparación especializado de maquinaria y equipo;MANUFACTURA;1821463080;52044550;1829568010;1597571730;231996280;1853251960;25131280;1336605110;$ 1155853390;180751720;NIIF PLENAS-GRUPO 1
473;816003186;COMERCIALIZADORA HOMAZ SAS;SUPERSOCIEDADES;Eje Cafetero;RISARALDA;PEREIRA-RISARALDA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1477949540;22024760;764395030;399400120;364994910;1344258030;20861740;653489270;$ 392449230;261040040;NIIF PYMES-GRUPO 2
474;860005264;FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1030 - Elaboración de aceites y grasas de origen vegetal y animal;MANUFACTURA;2576971200;-156361170;6159481330;4247945790;1911535540;2732819550;-250199080;6122180180;$ 4081043730;2041136450;NIIF PLENAS-GRUPO 1
475;890319047;CARVAJAL EMPAQUES S.A.;SUPERFINANCIERA;Costa Pacífica;VALLE;CALI-VALLE;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;3719960000;-60900000;8906750000;3731600000;5175150000;3774990000;473230000;8518860000;$ 3382570000;5136290000;NIIF PLENAS-GRUPO 1
476;832000662;VENTAS Y MARCAS SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1961777610;-928380;854167250;682645780;171521470;1961344920;36285760;807185590;$ 576905740;230279850;NIIF PYMES-GRUPO 2
477;900641706;SGS COLOMBIA HOLDING SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;N8220 - Actividades de centros de llamadas (Call center);SERVICIOS;2289273570;268495100;2378063840;1534649670;843414170;1490900610;97354760;1456597410;$ 881678330;574919080;NIIF PYMES-GRUPO 2
478;860002576;GENERAL DE EQUIPOS DE COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;COMERCIO;5542233250;79225910;5948291380;3752341130;2195950250;5040484790;-19050620;5847705470;$ 3841394970;2006310500;NIIF PLENAS-GRUPO 1
479;900156264;NUEVA EPS S.A.;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;7,01404E+11;7960600549;3,52017E+11;3,25809E+11;2620789329;5,94891E+11;-934196346;2,81074E+11;$ 265029814928;16044257441;NIIF PYMES-GRUPO 2
480;811000740;ISAGEN SA ESP;SUPERSERVICIOS;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;D3511 - Generación de energia electrica;SERVICIOS;26759100000;4541690000;1,89895E+11;1,30779E+11;59115620000;23665150000;3530070000;1,92443E+11;$ 137589850000;54852710000;NIIF PLENAS-GRUPO 1
481;860022207;ARYSTA LIFESCIENCE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;1428637640;112850130;1000408570;477077250;523331320;1291550930;160554380;1065253230;$ 437772040;627481190;NIIF PLENAS-GRUPO 1
482;890480110;CCF CARTAGENA;SUPERSALUD;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;16960923817;-511988938;11304261455;21376582281;-10072320826;16515985112;-1870703606;12100380134;$ 22422653854;-1032227372;NIIF PYMES-GRUPO 2
483;890100577;AEROVIAS DEL CONTINENTE AMERICANO S.A. - AVIANCA S.A.;SUPERFINANCIERA;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;H5111 - Transporte aereo nacional de pasajeros;SERVICIOS;87471688060;2687769580;1,70411E+11;1,51129E+11;19281337360;77022012030;490534170;1,43252E+11;$ 126829597300;16422514300;NIIF PLENAS-GRUPO 1
484;830096374;INDRA SISTEMAS S.A SUCURSAL COLOMBIA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas);SERVICIOS;1465703210;144612270;1025260870;603885690;421375180;1406755520;17281900;851049540;$ 525123690;325925850;NIIF PLENAS-GRUPO 1
485;811000761;MINERA EL ROBLE SA;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;B0729 - Extracción de otros minerales metalíferos no ferrosos n.c.p.;MINERO-HIDROCARBUROS;1627890250;218313420;1229190970;641701380;587489590;1717554830;93685420;999053510;$ 505619080;493434430;NIIF PLENAS-GRUPO 1
486;890900161;PRODUCTOS FAMILIA S A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;12587990000;1988620000;21194250000;4574400000;16619850000;12514260000;2319760000;20236460000;$ 4567290000;15669170000;NIIF PLENAS-GRUPO 1
487;890937250;"""""""UNION ELECTRICA S.A.
""""
""";SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica;SERVICIOS;2357927010;37954070;2192572950;1609148380;583424570;2089990570;93152100;2181318810;$ 1685872550;495446260;NIIF PLENAS-GRUPO 1
488;805018495;CERDOS DEL VALLE SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;A0144 - Cría de ganado porcino;AGROPECUARIO;2578830580;15082130;1108101320;953688830;154412490;2544826240;12494450;911299590;$ 770769230;140530360;NIIF PLENAS-GRUPO 1
489;817000771;QUIMICOS DEL CAUCA S.A.S;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C2011 - Fabricación de sustancias y productos químicos básicos;MANUFACTURA;1373787540;78258720;892434500;681555730;210878770;937367680;55014020;616570560;$ 370720440;245850120;NIIF PLENAS-GRUPO 1
490;890200179;SANAUTOS SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;3314142860;9744450;1251739320;819926160;431813160;2701593750;50417750;1050757920;$ 850560840;200197080;NIIF PYMES-GRUPO 2
491;860019205;ALIMENTOS CONCENTRADOS RAZA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;1532131960;-23370380;893336330;507207840;386128490;1341991990;-8714540;850877430;$ 441255920;409621510;NIIF PLENAS-GRUPO 1
492;860004828;ALIMENTOS FINCA S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;12242539090;195816490;6651805500;3538251920;3113553580;9931998430;550751760;4744923530;$ 1552528980;3192394550;NIIF PLENAS-GRUPO 1
493;900203441;OLEODUCTO DE LOS LLANOS ORIENTALES SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4930 - Transporte por tuberías;SERVICIOS;10015083870;4163438430;18870600720;8035970360;10834630360;9508514340;3554373920;17841610050;$ 6736371800;11105238250;NIIF PLENAS-GRUPO 1
494;890900652;INVESA S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario;MANUFACTURA;2221788260;147951560;2293770130;821251880;1472518250;2040616730;154665140;1819103040;$ 455345260;1363757780;NIIF PLENAS-GRUPO 1
495;890311341;LISTOS SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;N7820 - Actividades de agencias de empleo temporal;SERVICIOS;1581545610;11716720;237022820;157867050;79155770;1489153490;13683380;249374420;$ 171901770;77472650;NIIF PYMES-GRUPO 2
496;900276962;KOBA COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;38114848570;-251115950;7223798830;7993800370;-770001540;31246080460;-692656640;6482231590;$ 7000561390;-518329800;NIIF PLENAS-GRUPO 1
497;900557875;NOVO NORDISK COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;2300465000;22900370;1658504800;1318249160;340255640;1691614480;24673370;1385414800;$ 1068059530;317355270;NIIF PLENAS-GRUPO 1
498;800141506;THE ELITE FLOWER S.A.S C.I;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;4548922320;98009470;2379607610;1524892860;854714750;4174556240;83285450;1947719330;$ 1118516860;829202470;NIIF PLENAS-GRUPO 1
499;815002042;PGI COLOMBIA LTDA;SUPERSOCIEDADES;Costa Pacífica;VALLE;PALMIRA-VALLE;C1399 - Fabricación de otros artículos textiles n.c.p.;MANUFACTURA;2127711860;78986150;2510769870;908639320;1602130550;1933919240;207997930;2550185880;$ 806504720;1743681160;NIIF PLENAS-GRUPO 1
500;860006160;PLASTILENE SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;SOACHA-CUNDINAMARCA;C2229 - Fabricación de artículos de plástico n.c.p.;MANUFACTURA;2092687410;24373090;2368986620;1281872960;1087113660;2156629460;100540290;2228022080;$ 1153165300;1074856780;NIIF PLENAS-GRUPO 1
501;802019339;Adama Andina BV Sucursal Colombia;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario;MANUFACTURA;2132908580;129063200;3257316540;1607742950;1649573590;2147803200;201010020;2586249700;$ 1065739310;1520510390;NIIF PLENAS-GRUPO 1
502;816001182;AUDIFARMA SA;SUPERSOCIEDADES;Eje Cafetero;RISARALDA;PEREIRA-RISARALDA;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;20389831940;115225930;14494980220;12090126890;2404853330;17112031840;553113520;11470260940;$ 9186728120;2283532820;NIIF PLENAS-GRUPO 1
503;890200474;INCUBADORA SANTANDER SA;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;PIEDECUESTA-SANTANDER;A0145 - Cría de aves de corral;AGROPECUARIO;4440928230;481800;5224193020;3644492160;1579700860;4078358310;-109739110;5311521890;$ 3732302830;1579219060;NIIF PLENAS-GRUPO 1
504;900038933;DIGITEX INTERNACIONAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;N8220 - Actividades de centros de llamadas (Call center);SERVICIOS;1527228670;-1762160;990606820;804569720;186037100;1394452660;-15808180;951372090;$ 763572830;187799260;NIIF PLENAS-GRUPO 1
505;900208445;CERAMICAS SAN LORENZO INDUSTRIAL DE COLOMBIA S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;SOPO-CUNDINAMARCA;C2393 - Fabricación de otros productos de cerámica y porcelana;MANUFACTURA;1450202030;-112852670;3003728130;1837562170;1166165960;1384700600;186255710;1783785320;$ 1119263710;664521610;NIIF PLENAS-GRUPO 1
506;801002644;MATERIALES EMO S.A.S;SUPERSUCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;1605232380;39829580;1397591960;899979050;497612910;1687136620;78237730;1125587990;$ 667800210;457787780;NIIF PLENAS-GRUPO 1
507;860054249;REPRESENTACIONES CONTINENTAL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4632 - Comercio al por mayor de bebidas y tabaco;COMERCIO;2160909030;121002420;2443208240;1763453020;679755220;2123339040;134794690;2474215530;$ 1780668040;693547490;NIIF PLENAS-GRUPO 1
508;890204162;SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LIMITADA;SUPERVIGILANCIA;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;N8010 - Actividades de seguridad privada;SERVICIOS;18313750929;781190606;8429951577;2535439499;5894512078;1446361300;90005870;750082430;$ 238750280;511332150;NIIF PLENAS-GRUPO 1
509;900265163;INVERSIONES FINANCIERAS BOLIVAR S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.;SERVICIOS;2245184380;2247612290;18019526160;1186440;18018339720;2128775950;2128744040;16843493240;$ 269350;16843223890;NIIF PLENAS-GRUPO 1
510;860014923;CARACOL PRIMERA CADENA RADIAL COLOMBIANA SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTÁ D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6010 - Actividades de programación y transmisión en el servicio de radiodifusión sonora;SERVICIOS;1979889820;214885380;1907789080;1075859390;831929690;1794070920;184073380;1834673420;$ 631558800;1203114620;NIIF PLENAS-GRUPO 1
511;800230546;SERVINCLUIDOS LTDA;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;I5511 - Alojamiento en hoteles;SERVICIOS;1391353650;92214250;2241016020;1484146650;756869370;1390982270;104806980;4550049970;$ 3885328170;664721800;NIIF PLENAS-GRUPO 1
512;890900082;EDUARDOÑO SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1935777370;54328700;2681718720;1329053820;1352664900;1867153210;25176320;2384775910;$ 1247616920;1137158990;NIIF PYMES-GRUPO 2
513;830035702;SOLETANCHE BACHY CIMAS S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil;CONSTRUCCIÓN;1852646000;71007800;2331066410;1804155000;526911410;1638024590;47454300;1596493260;$ 1142068770;454424490;NIIF PLENAS-GRUPO 1
514;860058831;avicola los cambulos sa.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;A0145 - Cría de aves de corral;AGROPECUARIO;2485960390;18906280;780480300;505029030;275451270;2209342160;15342020;755261660;$ 487229570;268032090;NIIF PYMES-GRUPO 2
515;837000084;EPS INDÍGENA MALLAMÁS;SUPERSALUD;Costa Pacífica;NARIÑO;IPIALES;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;25940796517;3429913;336343425;848183516;-5118400911;2278721953;-5454621596;4340824946;$ 8642649847;-4301824901;REGIMEN R 414 de 2014 - CGN
516;860521637;ORGANIZACION CARDENAS S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4631 - Comercio al por mayor de productos alimenticios;COMERCIO;1516578000;6263140;1190293440;762303390;427990050;1572373310;8031320;1250251480;$ 859259440;390992040;NIIF PYMES-GRUPO 2
517;900466209;PORSCHE COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;7986490100;58693190;2944002770;2147241700;796761070;5886380930;50239170;3080077870;$ 2338797590;741280280;NIIF PLENAS-GRUPO 1
518;830055643;CINEMARK COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J5914 - Actividades de exhibición de películas cinematográficas y videos;SERVICIOS;1974262540;-155431540;2001947670;1284216850;717730820;1979013970;-75842220;1931950590;$ 1058788230;873162360;NIIF PLENAS-GRUPO 1
519;800249704;COLWAGEN SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;2417589840;-105248090;946196490;733483690;212712800;2692284250;-58184100;752050760;$ 689355050;62695710;NIIF PLENAS-GRUPO 1
520;830016046;AVANTEL SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6120 - Actividades de telecomunicaciones inalámbricas;SERVICIOS;4445680000;-865330000;3823370000;6369870000;-2546500000;3302190000;-932460000;3518100000;$ 5224390000;-1706290000;NIIF PLENAS-GRUPO 1
521;900737579;AUTOCORP SAS;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1569508910;686380;815105850;724903730;90202120;1683751180;-4683050;656103860;$ 620916330;35187530;NIIF PYMES-GRUPO 2
522;900682561;HIDROCARBUROS DEL CASANARE SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1921 - Fabricación de productos de la refinación del petróleo;MANUFACTURA;2893993740;111826740;1220383680;923158320;297225360;2541400760;116329430;1242889870;$ 904367160;338522710;NIIF PYMES-GRUPO 2
523;890209612;NEXANS COLOMBIA S.A.;SUPERSOCIEDADES;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica;MANUFACTURA;2427579230;37240200;1349331210;887706430;461624780;2118473640;34425900;1247866000;$ 822898820;424967180;NIIF PLENAS-GRUPO 1
524;860001965;TEXTILES LAFAYETTE SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1311 - Preparación e hilatura de fibras textiles;MANUFACTURA;2659104230;68660870;3001322650;1262132470;1739190180;2497596980;73257350;2634541520;$ 916929060;1717612460;NIIF PLENAS-GRUPO 1
525;860037900;CONSTRUCTORA BOLIVAR CALI SA;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;F4111 - Construcción de edificios residenciales;CONSTRUCCIÓN;2574300580;504274790;5547000500;4101812000;1445188500;1174361870;101450150;3995989940;$ 3055074250;940915690;NIIF PLENAS-GRUPO 1
526;860508392;SERVIOPTICA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1802778030;154417380;1101572610;378728430;722844180;1645785760;123395860;867504000;$ 264968900;602535100;NIIF PLENAS-GRUPO 1
527;830106920;LABORATORIOS BIOPAS SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;1649002070;65658880;1811246110;1120362470;690883640;1759706440;61901610;1595986440;$ 970761660;625224780;NIIF PLENAS-GRUPO 1
528;830063800;COVAL COMERCIAL S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;COTA-CUNDINAMARCA;G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción;COMERCIO;1355091040;25541650;416396190;308363680;108032510;1344180480;-433117990;432286830;$ 327674340;104612490;NIIF PYMES-GRUPO 2
529;860026895;ITALCOL SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;13317778470;207955460;4754415120;2979676540;1774738580;12246380220;285677430;3967943650;$ 2271674950;1696268700;NIIF PLENAS-GRUPO 1
530;900453688;RECAUDO BOGOTA SAS - EN REORGANIZACION;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4921 - Transporte de pasajeros;SERVICIOS;1620304160;-85556530;5311133820;5084354520;226779300;1533785580;-38592310;4823812050;$ 4590349020;233463030;NIIF PLENAS-GRUPO 1
531;890926766;COMERCIALIZADORA INTERNACIONAL BANACOL DE COLOMBIA S A  EN REORGANIZACION;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;"G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos";COMERCIO;5368898860;354040120;7021634680;5087645720;1933988960;5299085390;-48448370;4763726190;$ 3268043080;1495683110;NIIF PLENAS-GRUPO 1
532;860350697;Concretos Argos S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2395 - Fabricación de artículos de hormigón, cemento y yeso;MANUFACTURA;8716359340;13750880;6442179340;4074768990;2367410350;9284605570;10762730;6994364320;$ 4620511180;2373853140;NIIF PLENAS-GRUPO 1
533;890301884;COLOMBINA S A;SUPERFINANCIERA;Costa Pacífica;VALLE;ZARZAL - VALLE DEL CAUCA;C1082 - Elaboración de cacao, chocolate y productos de confitería;MANUFACTURA;15592020000;1276100000;15160270000;10825370000;4334900000;15085170000;332130000;13442640000;$ 10069390000;3373250000;NIIF PLENAS-GRUPO 1
534;890903035;TERMOTECNICA COINDUSTRIAL S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;F4290 - Construcción de otras obras de ingeniería civil;CONSTRUCCIÓN;2252384710;183314150;6141357550;1368145660;4773211890;2968412750;528111030;6527156150;$ 1729074540;4798081610;NIIF PLENAS-GRUPO 1
535;890900148;PINTUCO COLOMBIA S.A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas;MANUFACTURA;4852809050;71522110;7199532510;4086696760;3112835750;4827156900;133795290;6784845770;$ 3792406340;2992439430;NIIF PLENAS-GRUPO 1
536;800106339;COLMÉDICA;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6521- Servicios de seguros sociales;SERVICIOS;7815290812;7429563618;44685508392;30152209321;14533299071;70079523454;4922109294;3873734880;$ 26911505496;11825843304;NIIF PLENAS-GRUPO 1
537;805025964;CREDIVALORES CREDISERVICIOS S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.;SERVICIOS;3418557970;73512080;19863769280;17367003030;2496766250;2917256100;8090;15196495700;$ 12548160400;2648335300;NIIF PLENAS-GRUPO 1
538;900785905;CENTRAL CERVECERA DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4632 - Comercio al por mayor de bebidas y tabaco;COMERCIO;2087447290;-1087614170;7367006230;3558545830;3808460400;1664621370;-779386190;6074557660;$ 1178483090;4896074570;NIIF PLENAS-GRUPO 1
539;890903711;PROCESADORA DE LECHES S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1040 - Elaboración de productos lácteos;MANUFACTURA;1530459270;-51729780;1022847240;582032790;440814450;1347963180;-112035990;1042716050;$ 550096980;492619070;NIIF PLENAS-GRUPO 1
540;830074184;SALUDVIDA S.A. EPS;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,1273E+11;-8303050657;36219726531;1,09259E+11;-73039302036;1,12937E+11;-72714769668;25159040049;$ 9302672051;-67867680461;NIIF PYMES-GRUPO 2
541;860022207;ARYSTA LIFESCIENCE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;1428637640;112850130;1000408570;477077250;523331320;1291550930;160554380;1065253230;$ 437772040;627481190;NIIF PLENAS-GRUPO 1
542;891300237;INGENIO DEL CAUCA S.A.S.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;C1071 - Elaboración y refinación de azúcar;MANUFACTURA;9003799630;427425520;20903987140;9062061530;11841925610;10074626830;950395630;20594552780;$ 8696334840;11898217940;NIIF PLENAS-GRUPO 1
543;900383385;INVERCOMER DEL CARIBE SAS;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;3857436740;57975880;1313359150;938856510;374502640;3558057670;-8993420;1231012260;$ 917890070;313122190;NIIF PLENAS-GRUPO 1
544;901093846;ECOOPSOS S.A.S.;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;20178307976;455921237;6565898324;13422346847;-6856448523;25086174358;260773912;5996625369;$ 13363532656;-7366907287;NIIF PYMES-GRUPO 2
